uid,bid,flag,click,buy,fav,cart,diff_day,click_decay,buy_decay,fav_decay,cart_decay,interaction_frequency,historical_activity
10840750,19421,0,1,0,0,0,5,0.16666666666666666,0,0,0,19,1
10840750,2916,0,1,0,0,0,13,0.07142857142857142,0,0,0,19,1
10840750,17747,0,2,0,0,0,16,0.11764705882352941,0,0,0,19,2
10840750,13779,0,2,0,0,0,13,0.14285714285714285,0,0,0,19,2
10840750,25770,0,1,0,0,0,48,0.02040816326530612,0,0,0,19,1
10840750,3937,0,1,0,0,0,47,0.020833333333333332,0,0,0,19,1
10840750,14020,0,1,0,0,0,60,0.01639344262295082,0,0,0,19,1
11440500,7975,0,6,0,0,0,36,0.16216216216216217,0,0,0,58,6
11440500,1758,0,6,0,0,0,18,0.3157894736842105,0,0,0,58,6
11440500,19829,0,1,0,0,0,50,0.0196078431372549,0,0,0,58,1
11440500,19330,0,1,0,0,0,43,0.022727272727272728,0,0,0,58,1
11440500,6571,0,1,1,0,0,21,0.045454545454545456,0.045454545454545456,0,0,58,2
11440500,679,0,6,0,0,0,17,0.3108187134502924,0,0,0,58,6
11440500,20608,0,2,1,0,0,25,0.07692307692307693,0.038461538461538464,0,0,58,3
11440500,5454,0,1,0,0,0,16,0.058823529411764705,0,0,0,58,1
11440500,15934,0,3,0,0,0,2,0.45098039215686275,0,0,0,58,3
11440500,15584,0,4,1,0,0,37,0.10526315789473684,0.02631578947368421,0,0,58,5
11440500,23251,0,3,0,0,0,13,0.21428571428571427,0,0,0,58,3
11440500,11080,0,6,0,0,0,33,0.16993464052287582,0,0,0,58,6
11440500,22393,0,3,0,0,0,19,0.15000000000000002,0,0,0,58,3
11440500,19421,0,1,0,0,0,5,0.16666666666666666,0,0,0,58,1
11440500,28148,0,1,0,0,0,16,0.058823529411764705,0,0,0,58,1
11440500,6542,0,1,0,0,0,5,0.16666666666666666,0,0,0,58,1
11440500,27396,0,2,0,0,0,7,0.25,0,0,0,58,2
11440500,21404,0,2,0,0,0,43,0.040271132376395534,0,0,0,58,2
11440500,18555,0,2,0,0,0,26,0.07407407407407407,0,0,0,58,2
11440500,14580,0,1,0,0,0,25,0.038461538461538464,0,0,0,58,1
11440500,26171,0,2,0,0,0,26,0.07407407407407407,0,0,0,58,2
11440500,3047,0,1,0,0,0,55,0.017857142857142856,0,0,0,58,1
11440500,504,0,18,0,0,0,12,1.2350427350427349,0,0,0,58,18
11440500,22043,0,3,0,0,0,37,0.07894736842105263,0,0,0,58,3
11440500,25976,0,1,0,0,0,24,0.04,0,0,0,58,1
11440500,18167,0,3,0,0,0,61,0.04838709677419355,0,0,0,58,3
11440500,14226,0,7,1,0,0,22,0.30434782608695654,0.043478260869565216,0,0,58,8
11440500,3544,0,1,0,0,0,42,0.023255813953488372,0,0,0,58,1
11440500,23662,0,1,0,0,0,40,0.024390243902439025,0,0,0,58,1
11440500,2367,0,1,0,0,0,51,0.019230769230769232,0,0,0,58,1
11440500,5848,0,1,0,0,0,33,0.029411764705882353,0,0,0,58,1
11440500,17986,0,15,0,0,0,33,0.36274509803921573,0,0,0,58,15
11440500,22443,0,1,0,0,0,46,0.02127659574468085,0,0,0,58,1
11440500,17458,0,1,0,0,0,36,0.02702702702702703,0,0,0,58,1
11440500,13247,0,1,0,0,0,15,0.0625,0,0,0,58,1
11440500,10670,0,1,0,0,0,17,0.05555555555555555,0,0,0,58,1
11440500,282,0,1,0,0,0,43,0.022727272727272728,0,0,0,58,1
11440500,1237,0,1,0,0,0,26,0.037037037037037035,0,0,0,58,1
11440500,1783,0,1,0,0,0,48,0.02040816326530612,0,0,0,58,1
11440500,11849,0,1,0,0,0,37,0.02631578947368421,0,0,0,58,1
11440500,23157,0,1,0,0,0,15,0.0625,0,0,0,58,1
11440500,15422,0,1,0,0,0,43,0.022727272727272728,0,0,0,58,1
11440500,14261,0,13,0,0,0,42,0.30232558139534876,0,0,0,58,13
11440500,7411,0,2,1,0,0,50,0.0392156862745098,0.0196078431372549,0,0,58,3
11440500,25565,0,1,0,0,0,48,0.02040816326530612,0,0,0,58,1
11440500,15904,0,1,0,0,0,46,0.02127659574468085,0,0,0,58,1
11440500,3068,0,1,0,0,0,48,0.02040816326530612,0,0,0,58,1
11440500,2179,0,7,3,0,0,22,0.26712498451628885,0.11538461538461539,0,0,58,10
11440500,27483,0,1,0,0,0,41,0.023809523809523808,0,0,0,58,1
11440500,8278,0,1,0,0,0,22,0.043478260869565216,0,0,0,58,1
11440500,637,0,1,0,0,0,19,0.05,0,0,0,58,1
11440500,8526,0,1,0,0,0,48,0.02040816326530612,0,0,0,58,1
11440500,16361,0,1,0,0,0,15,0.0625,0,0,0,58,1
11440500,7936,0,7,1,0,0,42,0.16279069767441862,0.023255813953488372,0,0,58,8
11440500,22463,0,1,0,0,0,4,0.2,0,0,0,58,1
11440500,26576,0,2,1,0,0,22,0.08695652173913043,0.043478260869565216,0,0,58,3
11440500,15405,0,3,0,0,0,16,0.1764705882352941,0,0,0,58,3
11440500,1803,0,2,1,0,0,25,0.07692307692307693,0.038461538461538464,0,0,58,3
1189000,1358,0,1,0,0,0,16,0.058823529411764705,0,0,0,33,1
1189000,6548,0,2,1,0,0,29,0.06666666666666667,0.03333333333333333,0,0,33,3
1189000,18990,0,1,0,0,0,6,0.14285714285714285,0,0,0,33,1
1189000,23612,0,16,9,0,0,13,1.1428571428571426,0.6428571428571427,0,0,33,25
1189000,16818,0,4,1,0,0,10,0.3051948051948052,0.07142857142857142,0,0,33,5
1189000,11330,0,1,0,0,0,15,0.0625,0,0,0,33,1
1189000,25372,0,2,0,0,0,11,0.16666666666666666,0,0,0,33,2
1189000,5848,0,1,0,0,0,6,0.14285714285714285,0,0,0,33,1
1189000,11176,0,38,0,0,0,6,2.9673534798534815,0,0,0,33,38
1189000,27290,0,1,0,0,0,13,0.07142857142857142,0,0,0,33,1
1189000,13067,0,1,0,0,0,16,0.058823529411764705,0,0,0,33,1
1189000,21337,0,1,0,0,0,17,0.05555555555555555,0,0,0,33,1
1189000,4949,0,119,0,0,0,6,9.269843065431289,0,0,0,33,119
1189000,3627,0,5,0,0,0,16,0.29411764705882354,0,0,0,33,5
1189000,7323,0,2,0,0,0,15,0.125,0,0,0,33,2
1189000,15584,0,7,0,0,0,8,0.4677287581699347,0,0,0,33,7
1189000,16463,0,1,0,0,0,16,0.058823529411764705,0,0,0,33,1
1189000,22380,0,1,0,0,0,16,0.058823529411764705,0,0,0,33,1
1189000,14573,0,3,0,0,0,30,0.0967741935483871,0,0,0,33,3
1189000,12173,0,1,0,0,0,3,0.25,0,0,0,33,1
1189000,11347,0,1,0,0,0,16,0.058823529411764705,0,0,0,33,1
1189000,18730,0,1,0,0,0,12,0.07692307692307693,0,0,0,33,1
1189000,27615,0,5,2,0,0,4,0.45,0.125,0,0,33,7
1189000,21462,0,1,0,0,0,14,0.06666666666666667,0,0,0,33,1
1189000,679,0,1,0,0,0,14,0.06666666666666667,0,0,0,33,1
1189000,29203,0,8,0,0,0,26,0.28148148148148144,0,0,0,33,8
1189000,11665,0,2,0,0,0,6,0.2857142857142857,0,0,0,33,2
1189000,28653,0,2,0,0,0,16,0.11764705882352941,0,0,0,33,2
1189000,5598,0,7,0,0,0,8,0.7435897435897436,0,0,0,33,7
1189000,16670,0,1,0,0,0,14,0.06666666666666667,0,0,0,33,1
1189000,17150,0,1,0,0,0,5,0.16666666666666666,0,0,0,33,1
1189000,19962,0,1,0,0,0,16,0.058823529411764705,0,0,0,33,1
1189000,2641,0,1,0,0,0,23,0.041666666666666664,0,0,0,33,1
11896000,23675,0,1,0,0,0,23,0.041666666666666664,0,0,0,60,1
11896000,12068,0,4,1,0,0,15,0.25,0.0625,0,0,60,5
11896000,7654,0,1,0,0,0,49,0.02,0,0,0,60,1
11896000,23731,0,3,0,0,0,5,0.5,0,0,0,60,3
11896000,2384,0,2,0,0,0,22,0.08695652173913043,0,0,0,60,2
11896000,528,0,1,0,0,0,48,0.02040816326530612,0,0,0,60,1
11896000,19920,0,2,0,0,0,6,0.2857142857142857,0,0,0,60,2
11896000,20796,0,1,0,0,0,47,0.020833333333333332,0,0,0,60,1
11896000,9471,0,1,0,0,0,35,0.027777777777777776,0,0,0,60,1
11896000,5834,0,1,0,0,0,48,0.02040816326530612,0,0,0,60,1
11896000,22016,0,1,0,0,0,37,0.02631578947368421,0,0,0,60,1
11896000,7868,0,1,0,0,0,19,0.05,0,0,0,60,1
11896000,4831,0,2,0,0,0,2,0.3787878787878788,0,0,0,60,2
11896000,22989,0,1,0,0,0,5,0.16666666666666666,0,0,0,60,1
11896000,13070,0,1,0,0,0,22,0.043478260869565216,0,0,0,60,1
11896000,3185,0,1,0,0,0,22,0.043478260869565216,0,0,0,60,1
11896000,11452,0,1,0,0,0,27,0.03571428571428571,0,0,0,60,1
11896000,16500,0,1,0,0,0,48,0.02040816326530612,0,0,0,60,1
11896000,398,0,1,0,0,0,42,0.023255813953488372,0,0,0,60,1
11896000,13819,0,1,0,0,0,23,0.041666666666666664,0,0,0,60,1
11896000,4894,0,1,0,0,0,5,0.16666666666666666,0,0,0,60,1
11896000,25381,0,1,0,0,0,28,0.034482758620689655,0,0,0,60,1
11896000,6520,0,1,0,0,0,49,0.02,0,0,0,60,1
11896000,13343,0,1,0,0,0,29,0.03333333333333333,0,0,0,60,1
11896000,29099,0,2,0,0,0,13,0.14285714285714285,0,0,0,60,2
11896000,215,0,1,0,0,0,5,0.16666666666666666,0,0,0,60,1
11896000,12758,0,1,0,0,0,49,0.02,0,0,0,60,1
11896000,1228,0,1,0,0,0,10,0.09090909090909091,0,0,0,60,1
11896000,9926,0,1,0,0,0,58,0.01694915254237288,0,0,0,60,1
11896000,7179,0,1,0,0,0,5,0.16666666666666666,0,0,0,60,1
11896000,12674,0,1,0,0,0,29,0.03333333333333333,0,0,0,60,1
11896000,8842,0,1,0,0,0,21,0.045454545454545456,0,0,0,60,1
11896000,282,0,1,0,0,0,21,0.045454545454545456,0,0,0,60,1
11896000,3176,0,2,1,0,0,14,0.13333333333333333,0.06666666666666667,0,0,60,3
11896000,15602,0,1,0,0,0,6,0.14285714285714285,0,0,0,60,1
11896000,24628,0,1,0,0,0,58,0.01694915254237288,0,0,0,60,1
11896000,28992,0,1,0,0,0,48,0.02040816326530612,0,0,0,60,1
11896000,24087,0,2,0,0,0,27,0.07142857142857142,0,0,0,60,2
11896000,10872,0,10,1,0,0,1,0.6800000000000002,0.02,0,0,60,11
11896000,25267,0,1,0,0,0,23,0.041666666666666664,0,0,0,60,1
11896000,937,0,1,0,0,0,21,0.045454545454545456,0,0,0,60,1
11896000,29384,0,1,0,0,0,5,0.16666666666666666,0,0,0,60,1
11896000,6542,0,1,0,0,0,5,0.16666666666666666,0,0,0,60,1
11896000,16939,0,2,0,0,0,33,0.04941176470588235,0,0,0,60,2
11896000,5620,0,1,0,0,0,20,0.047619047619047616,0,0,0,60,1
11896000,6792,0,1,0,0,0,13,0.07142857142857142,0,0,0,60,1
11896000,11687,0,2,0,0,0,6,0.1636904761904762,0,0,0,60,2
11896000,7045,0,3,0,0,0,21,0.13636363636363635,0,0,0,60,3
11896000,22405,0,1,1,0,0,37,0.02631578947368421,0.02631578947368421,0,0,60,2
11896000,3228,0,2,0,0,0,5,0.21428571428571427,0,0,0,60,2
11896000,27810,0,4,0,0,0,5,0.6666666666666666,0,0,0,60,4
11896000,9580,0,1,0,0,0,4,0.2,0,0,0,60,1
11896000,27168,0,1,0,0,0,22,0.043478260869565216,0,0,0,60,1
11896000,19962,0,1,0,0,0,16,0.058823529411764705,0,0,0,60,1
11896000,19166,0,2,1,0,0,21,0.09090909090909091,0.045454545454545456,0,0,60,3
11896000,7299,0,2,0,0,0,4,0.4,0,0,0,60,2
11896000,13265,0,1,0,0,0,23,0.041666666666666664,0,0,0,60,1
11896000,14486,0,1,0,0,0,23,0.041666666666666664,0,0,0,60,1
11896000,16331,0,1,0,0,0,12,0.07692307692307693,0,0,0,60,1
11896000,8495,0,1,0,0,0,16,0.058823529411764705,0,0,0,60,1
1806750,6621,0,1,1,0,0,9,0.1,0.1,0,0,21,2
1806750,2815,0,1,0,0,0,23,0.041666666666666664,0,0,0,21,1
1806750,1224,0,1,0,0,0,37,0.02631578947368421,0,0,0,21,1
1806750,391,0,1,0,0,0,37,0.02631578947368421,0,0,0,21,1
1806750,13489,0,1,0,0,0,21,0.045454545454545456,0,0,0,21,1
1806750,12394,0,1,0,0,0,23,0.041666666666666664,0,0,0,21,1
1806750,16463,0,1,0,0,0,3,0.25,0,0,0,21,1
1806750,16754,0,1,0,0,0,37,0.02631578947368421,0,0,0,21,1
1806750,22889,0,1,0,0,0,37,0.02631578947368421,0,0,0,21,1
1806750,24413,0,2,0,0,0,3,0.5,0,0,0,21,2
1806750,489,0,5,0,0,0,23,0.20833333333333331,0,0,0,21,5
1806750,6113,0,1,0,0,0,37,0.02631578947368421,0,0,0,21,1
1806750,1325,0,1,0,0,0,37,0.02631578947368421,0,0,0,21,1
1806750,22126,0,1,0,0,0,37,0.02631578947368421,0,0,0,21,1
1806750,10780,0,1,0,0,0,29,0.03333333333333333,0,0,0,21,1
1806750,2471,0,2,0,0,0,37,0.05263157894736842,0,0,0,21,2
1806750,11573,0,1,0,0,0,21,0.045454545454545456,0,0,0,21,1
1806750,12865,0,1,0,0,0,30,0.03225806451612903,0,0,0,21,1
1806750,6673,0,1,0,0,0,21,0.045454545454545456,0,0,0,21,1
1806750,21838,0,1,0,0,0,21,0.045454545454545456,0,0,0,21,1
1806750,26619,0,1,0,0,0,23,0.041666666666666664,0,0,0,21,1
19500,10726,0,4,0,0,0,2,0.43678160919540227,0,0,0,41,4
19500,23662,0,7,0,0,0,6,0.881533101045296,0,0,0,41,7
19500,6621,0,2,0,0,0,2,0.6666666666666666,0,0,0,41,2
19500,3650,0,1,0,0,0,6,0.14285714285714285,0,0,0,41,1
19500,19421,1,15,1,0,0,3,3.1500000000000004,0.2,0,0,41,16
19500,8311,0,1,0,0,0,21,0.045454545454545456,0,0,0,41,1
19500,8737,0,1,0,0,0,6,0.14285714285714285,0,0,0,41,1
19500,2610,0,18,0,0,0,24,0.5975,0,0,0,41,18
19500,3926,0,5,0,0,0,31,0.15625,0,0,0,41,5
19500,27946,0,2,1,0,0,8,0.2222222222222222,0.1111111111111111,0,0,41,3
19500,6542,0,2,0,0,0,4,0.4,0,0,0,41,2
19500,18730,0,1,0,0,0,12,0.07692307692307693,0,0,0,41,1
19500,7868,0,2,0,0,0,2,0.6666666666666666,0,0,0,41,2
19500,28453,0,1,0,0,0,43,0.022727272727272728,0,0,0,41,1
19500,11329,0,2,0,0,0,8,0.2222222222222222,0,0,0,41,2
19500,21110,0,2,0,0,0,31,0.0625,0,0,0,41,2
19500,21841,0,1,0,0,0,6,0.14285714285714285,0,0,0,41,1
19500,18353,0,10,0,0,0,47,0.20833333333333334,0,0,0,41,10
19500,20823,0,1,0,0,0,30,0.03225806451612903,0,0,0,41,1
19500,3190,0,2,0,0,0,23,0.08333333333333333,0,0,0,41,2
19500,14261,0,8,0,0,0,8,0.7698412698412698,0,0,0,41,8
19500,12754,0,1,0,0,0,31,0.03125,0,0,0,41,1
19500,11080,0,16,0,0,0,1,1.6951074433981168,0,0,0,41,16
19500,15222,0,1,0,0,0,15,0.0625,0,0,0,41,1
19500,17572,0,14,0,0,0,46,0.29742907801418433,0,0,0,41,14
19500,19158,0,1,0,0,0,46,0.02127659574468085,0,0,0,41,1
19500,16945,0,1,0,0,0,14,0.06666666666666667,0,0,0,41,1
19500,28694,0,1,0,0,0,33,0.029411764705882353,0,0,0,41,1
19500,20079,0,1,0,0,0,12,0.07692307692307693,0,0,0,41,1
19500,8850,0,1,0,0,0,30,0.03225806451612903,0,0,0,41,1
19500,25249,0,1,0,0,0,13,0.07142857142857142,0,0,0,41,1
19500,14294,0,2,0,0,0,26,0.07407407407407407,0,0,0,41,2
19500,143,0,1,0,0,0,3,0.25,0,0,0,41,1
19500,2655,0,1,0,0,0,26,0.037037037037037035,0,0,0,41,1
19500,3720,0,1,0,0,0,31,0.03125,0,0,0,41,1
19500,14020,0,1,0,0,0,31,0.03125,0,0,0,41,1
19500,11280,0,5,0,0,0,7,0.625,0,0,0,41,5
19500,22384,0,1,0,0,0,28,0.034482758620689655,0,0,0,41,1
19500,16077,0,1,0,0,0,1,0.5,0,0,0,41,1
19500,12055,0,1,0,0,0,1,0.5,0,0,0,41,1
19500,29084,0,2,0,0,0,28,0.06896551724137931,0,0,0,41,2
232000,7105,0,13,1,0,0,5,0.6018445539135193,0.037037037037037035,0,0,18,14
232000,2501,0,1,0,0,0,8,0.1111111111111111,0,0,0,18,1
232000,28087,0,8,0,0,0,31,0.25,0,0,0,18,8
232000,18791,0,5,1,0,0,17,0.2777777777777778,0.05555555555555555,0,0,18,6
232000,27533,0,2,0,0,0,6,0.2857142857142857,0,0,0,18,2
232000,23669,0,1,0,0,0,51,0.019230769230769232,0,0,0,18,1
232000,10780,0,1,0,0,0,18,0.05263157894736842,0,0,0,18,1
232000,25547,0,1,0,0,0,7,0.125,0,0,0,18,1
232000,2436,0,6,0,0,0,24,0.24000000000000002,0,0,0,18,6
232000,21946,0,4,0,0,0,11,0.20333333333333334,0,0,0,18,4
232000,11954,0,1,0,0,0,24,0.04,0,0,0,18,1
232000,25372,0,1,0,0,0,9,0.1,0,0,0,18,1
232000,143,0,3,0,0,0,24,0.12,0,0,0,18,3
232000,3458,0,1,0,0,0,57,0.017241379310344827,0,0,0,18,1
232000,3228,0,1,0,0,0,57,0.017241379310344827,0,0,0,18,1
232000,14020,0,2,0,0,0,57,0.034482758620689655,0,0,0,18,2
232000,14875,0,2,0,0,0,24,0.08,0,0,0,18,2
232000,12865,0,1,0,0,0,18,0.05263157894736842,0,0,0,18,1
2988000,25372,0,1,0,0,0,16,0.058823529411764705,0,0,0,17,1
2988000,26828,0,1,0,0,0,2,0.3333333333333333,0,0,0,17,1
2988000,12220,0,1,0,0,0,36,0.02702702702702703,0,0,0,17,1
2988000,6548,0,6,1,0,0,29,0.17222222222222222,0.02857142857142857,0,0,17,7
2988000,12394,0,1,0,0,0,54,0.01818181818181818,0,0,0,17,1
2988000,8911,0,1,0,0,0,9,0.1,0,0,0,17,1
2988000,19874,0,1,0,0,0,48,0.02040816326530612,0,0,0,17,1
2988000,12606,1,1,0,0,0,9,0.1,0,0,0,17,1
2988000,13481,0,1,0,0,0,31,0.03125,0,0,0,17,1
2988000,21110,0,2,0,0,0,2,0.3645833333333333,0,0,0,17,2
2988000,6203,0,3,0,0,0,26,0.09368191721132897,0,0,0,17,3
2988000,10465,0,1,0,0,0,16,0.058823529411764705,0,0,0,17,1
2988000,22131,0,2,0,0,0,2,0.6666666666666666,0,0,0,17,2
2988000,17133,0,1,1,0,0,8,0.1111111111111111,0.1111111111111111,0,0,17,2
2988000,6290,0,1,0,0,0,56,0.017543859649122806,0,0,0,17,1
2988000,22482,1,1,0,0,0,6,0.14285714285714285,0,0,0,17,1
2988000,1822,0,9,0,0,0,1,1.304040404040404,0,0,0,17,9
3216500,5330,0,1,0,0,0,2,0.3333333333333333,0,0,0,23,1
3216500,16376,0,1,0,0,0,28,0.034482758620689655,0,0,0,23,1
3216500,22547,0,1,0,0,0,49,0.02,0,0,0,23,1
3216500,28484,0,1,0,0,0,27,0.03571428571428571,0,0,0,23,1
3216500,28694,0,1,0,0,0,33,0.029411764705882353,0,0,0,23,1
3216500,7208,0,1,0,0,0,28,0.034482758620689655,0,0,0,23,1
3216500,28662,0,1,0,0,0,33,0.029411764705882353,0,0,0,23,1
3216500,19453,0,1,0,0,0,2,0.3333333333333333,0,0,0,23,1
3216500,4039,0,1,0,0,0,33,0.029411764705882353,0,0,0,23,1
3216500,7868,0,1,0,0,0,7,0.125,0,0,0,23,1
3216500,599,0,1,0,0,0,37,0.02631578947368421,0,0,0,23,1
3216500,11452,0,4,0,0,0,27,0.14285714285714285,0,0,0,23,4
3216500,12068,0,1,0,0,0,28,0.034482758620689655,0,0,0,23,1
3216500,1008,0,1,0,0,0,48,0.02040816326530612,0,0,0,23,1
3216500,27149,0,1,0,0,0,27,0.03571428571428571,0,0,0,23,1
3216500,2963,0,1,0,0,0,12,0.07692307692307693,0,0,0,23,1
3216500,28348,0,1,0,0,0,23,0.041666666666666664,0,0,0,23,1
3216500,18180,0,1,0,0,0,12,0.07692307692307693,0,0,0,23,1
3216500,4808,0,1,0,0,0,47,0.020833333333333332,0,0,0,23,1
3216500,13260,0,1,0,0,0,52,0.018867924528301886,0,0,0,23,1
3216500,5598,0,1,0,0,0,9,0.1,0,0,0,23,1
3216500,21204,0,2,0,0,0,37,0.05263157894736842,0,0,0,23,2
3216500,24869,0,2,0,0,0,12,0.15384615384615385,0,0,0,23,2
3719250,10014,0,2,0,0,0,61,0.03225806451612903,0,0,0,19,2
3719250,17706,0,1,0,0,0,7,0.125,0,0,0,19,1
3719250,23662,0,1,0,0,0,31,0.03125,0,0,0,19,1
3719250,19421,0,1,0,0,0,31,0.03125,0,0,0,19,1
3719250,2000,0,1,0,0,0,22,0.043478260869565216,0,0,0,19,1
3719250,6148,0,1,0,0,0,21,0.045454545454545456,0,0,0,19,1
3719250,2197,0,1,0,0,0,55,0.017857142857142856,0,0,0,19,1
3719250,679,0,1,0,0,0,31,0.03125,0,0,0,19,1
3719250,18362,0,20,0,0,0,20,0.861038961038961,0,0,0,19,20
3719250,11080,0,5,0,0,0,21,0.18268280632411069,0,0,0,19,5
3719250,15138,0,4,0,0,0,40,0.0932249322493225,0,0,0,19,4
3719250,16768,0,1,0,0,0,61,0.016129032258064516,0,0,0,19,1
3719250,3677,0,2,0,0,0,61,0.03225806451612903,0,0,0,19,2
3719250,20536,0,1,0,0,0,18,0.05263157894736842,0,0,0,19,1
3719250,4078,0,5,0,0,0,24,0.1953846153846154,0,0,0,19,5
3719250,3390,0,1,0,0,0,24,0.04,0,0,0,19,1
3719250,4212,0,3,0,0,0,23,0.125,0,0,0,19,3
3719250,18843,0,3,0,0,0,61,0.04838709677419355,0,0,0,19,3
3719250,12918,0,1,0,0,0,61,0.016129032258064516,0,0,0,19,1
5139250,29473,0,1,0,0,0,56,0.017543859649122806,0,0,0,144,1
5139250,23662,0,2,0,0,0,9,0.2,0,0,0,144,2
5139250,4949,0,1,0,0,0,6,0.14285714285714285,0,0,0,144,1
5139250,27063,0,1,0,0,0,27,0.03571428571428571,0,0,0,144,1
5139250,14226,0,3,0,0,0,38,0.07692307692307693,0,0,0,144,3
5139250,11901,0,2,0,0,0,42,0.046511627906976744,0,0,0,144,2
5139250,26547,0,2,0,0,0,15,0.125,0,0,0,144,2
5139250,19661,0,1,0,0,0,23,0.041666666666666664,0,0,0,144,1
5139250,10340,0,1,0,0,0,2,0.3333333333333333,0,0,0,144,1
5139250,18183,0,3,1,0,0,21,0.13636363636363635,0.045454545454545456,0,0,144,4
5139250,9620,0,1,0,0,0,7,0.125,0,0,0,144,1
5139250,3069,0,3,0,0,0,42,0.06873385012919897,0,0,0,144,3
5139250,8637,0,1,0,0,0,42,0.023255813953488372,0,0,0,144,1
5139250,21672,0,2,0,0,0,38,0.05128205128205128,0,0,0,144,2
5139250,12529,0,1,0,0,0,26,0.037037037037037035,0,0,0,144,1
5139250,6542,0,1,0,0,0,5,0.16666666666666666,0,0,0,144,1
5139250,25267,0,1,0,0,0,23,0.041666666666666664,0,0,0,144,1
5139250,16722,0,1,0,0,0,36,0.02702702702702703,0,0,0,144,1
5139250,29265,0,1,0,0,0,12,0.07692307692307693,0,0,0,144,1
5139250,18730,0,5,0,0,0,12,0.1837275558205791,0,0,0,144,5
5139250,25792,0,1,0,0,0,56,0.017543859649122806,0,0,0,144,1
5139250,6148,0,6,0,0,0,7,0.3357273141814865,0,0,0,144,6
5139250,25793,0,6,0,0,0,39,0.1469512195121951,0,0,0,144,6
5139250,15470,0,1,0,0,0,55,0.017857142857142856,0,0,0,144,1
5139250,3650,0,1,0,0,0,3,0.25,0,0,0,144,1
5139250,5680,0,1,0,0,0,22,0.043478260869565216,0,0,0,144,1
5139250,14580,0,1,0,0,0,41,0.023809523809523808,0,0,0,144,1
5139250,19120,0,1,0,0,0,14,0.06666666666666667,0,0,0,144,1
5139250,23826,0,4,1,0,0,3,0.6166666666666666,0.1,0,0,144,5
5139250,23057,0,1,0,0,0,5,0.16666666666666666,0,0,0,144,1
5139250,1390,0,1,0,0,0,37,0.02631578947368421,0,0,0,144,1
5139250,21636,0,1,0,0,0,14,0.06666666666666667,0,0,0,144,1
5139250,9235,0,1,0,0,0,28,0.034482758620689655,0,0,0,144,1
5139250,3621,0,1,0,0,0,41,0.023809523809523808,0,0,0,144,1
5139250,178,0,1,0,0,0,14,0.06666666666666667,0,0,0,144,1
5139250,679,0,2,0,0,0,31,0.0625,0,0,0,144,2
5139250,4595,0,1,0,0,0,7,0.125,0,0,0,144,1
5139250,11524,0,1,0,0,0,55,0.017857142857142856,0,0,0,144,1
5139250,14261,0,5,0,0,0,33,0.10391052972913303,0,0,0,144,5
5139250,10646,0,1,0,0,0,54,0.01818181818181818,0,0,0,144,1
5139250,28621,0,3,0,0,0,37,0.07894736842105263,0,0,0,144,3
5139250,4300,0,1,0,0,0,14,0.06666666666666667,0,0,0,144,1
5139250,5310,0,1,0,0,0,27,0.03571428571428571,0,0,0,144,1
5139250,25488,0,2,0,0,0,7,0.15833333333333333,0,0,0,144,2
5139250,15988,0,3,0,0,0,9,0.30000000000000004,0,0,0,144,3
5139250,11345,0,1,0,0,0,5,0.16666666666666666,0,0,0,144,1
5139250,22393,0,2,0,0,0,55,0.03571428571428571,0,0,0,144,2
5139250,26357,0,2,0,0,0,51,0.038461538461538464,0,0,0,144,2
5139250,18275,0,3,0,0,0,38,0.07564102564102565,0,0,0,144,3
5139250,23304,0,1,0,0,0,12,0.07692307692307693,0,0,0,144,1
5139250,18515,0,1,0,0,0,1,0.5,0,0,0,144,1
5139250,3457,0,1,0,0,0,60,0.01639344262295082,0,0,0,144,1
5139250,10151,0,5,0,0,0,13,0.3380952380952381,0,0,0,144,5
5139250,9709,0,1,0,0,0,14,0.06666666666666667,0,0,0,144,1
5139250,11465,0,1,0,0,0,36,0.02702702702702703,0,0,0,144,1
5139250,8965,0,3,0,0,0,18,0.08488964346349745,0,0,0,144,3
5139250,21390,0,1,0,0,0,50,0.0196078431372549,0,0,0,144,1
5139250,18886,0,1,0,0,0,1,0.5,0,0,0,144,1
5139250,24975,0,2,0,0,0,49,0.04,0,0,0,144,2
5139250,15980,0,1,0,0,0,5,0.16666666666666666,0,0,0,144,1
5139250,12557,0,1,0,0,0,38,0.02564102564102564,0,0,0,144,1
5139250,21973,0,1,0,0,0,31,0.03125,0,0,0,144,1
5139250,25781,0,9,0,0,0,55,0.16071428571428567,0,0,0,144,9
5139250,26404,0,3,0,0,0,7,0.2681818181818182,0,0,0,144,3
5139250,22400,0,2,0,0,0,1,0.8333333333333333,0,0,0,144,2
5139250,24971,0,1,0,0,0,14,0.06666666666666667,0,0,0,144,1
5139250,215,0,2,0,0,0,33,0.058823529411764705,0,0,0,144,2
5139250,21140,0,5,0,0,0,35,0.1388888888888889,0,0,0,144,5
5139250,6080,0,2,0,0,0,57,0.034482758620689655,0,0,0,144,2
5139250,18805,0,2,0,0,0,37,0.05263157894736842,0,0,0,144,2
5139250,16944,0,1,0,0,0,42,0.023255813953488372,0,0,0,144,1
5139250,29099,0,3,0,0,0,55,0.05175544794188862,0,0,0,144,3
5139250,15018,0,1,0,0,0,49,0.02,0,0,0,144,1
5139250,17195,0,1,0,0,0,18,0.05263157894736842,0,0,0,144,1
5139250,18947,0,1,0,0,0,57,0.017241379310344827,0,0,0,144,1
