uid,bid,click,buy,fav,cart,diff_day,click_decay,buy_decay,fav_decay,cart_decay,interaction_frequency,historical_activity
11939000,2257,5,0,0,0,4,1.0,0,0,0,17,5
1194750,24869,1,0,0,0,7,0.125,0,0,0,33,1
1194750,26576,1,0,0,0,14,0.06666666666666667,0,0,0,33,1
1194750,16836,3,0,0,0,7,0.375,0,0,0,33,3
1194750,11734,3,0,0,0,17,0.16666666666666666,0,0,0,33,3
1194750,192,1,0,0,0,8,0.1111111111111111,0,0,0,33,1
1194750,16945,1,0,0,0,7,0.125,0,0,0,33,1
1194750,23103,2,1,0,0,2,0.6666666666666666,0.3333333333333333,0,0,33,3
1194750,7037,1,1,0,0,18,0.05263157894736842,0.05263157894736842,0,0,33,2
1194750,26380,1,0,0,0,4,0.2,0,0,0,33,1
1194750,4281,5,0,0,0,18,0.2631578947368421,0,0,0,33,5
1194750,83,6,10,0,0,1,1.7999999999999998,5.0,0,0,33,16
1194750,2669,3,0,0,0,2,0.75,0,0,0,33,3
1194750,7737,1,0,0,0,10,0.09090909090909091,0,0,0,33,1
1194750,11080,1,0,0,0,3,0.25,0,0,0,33,1
1194750,25366,2,1,0,0,21,0.09090909090909091,0.045454545454545456,0,0,33,3
1194750,20212,1,0,0,0,16,0.058823529411764705,0,0,0,33,1
1194750,23621,1,0,0,0,2,0.3333333333333333,0,0,0,33,1
1194750,7090,1,0,0,0,18,0.05263157894736842,0,0,0,33,1
1194750,8689,1,0,0,0,4,0.2,0,0,0,33,1
1194750,2683,1,0,0,0,1,0.5,0,0,0,33,1
1194750,21092,4,1,0,0,4,0.8,0.2,0,0,33,5
1194750,1076,1,0,0,0,15,0.0625,0,0,0,33,1
1194750,25642,1,0,0,0,17,0.05555555555555555,0,0,0,33,1
1194750,24053,1,0,0,0,14,0.06666666666666667,0,0,0,33,1
1194750,8637,5,1,0,0,3,1.25,0.25,0,0,33,6
1194750,8034,5,0,0,0,7,0.625,0,0,0,33,5
1194750,1995,1,0,0,0,18,0.05263157894736842,0,0,0,33,1
1194750,3627,2,1,0,0,3,0.5,0.25,0,0,33,3
1194750,6104,1,0,0,0,10,0.09090909090909091,0,0,0,33,1
1194750,19690,2,0,0,0,16,0.11437908496732026,0,0,0,33,2
1194750,17446,1,0,0,0,1,0.5,0,0,0,33,1
1194750,27117,1,0,0,0,7,0.125,0,0,0,33,1
1194750,29224,1,0,0,0,4,0.2,0,0,0,33,1
1531250,13001,1,0,0,0,1,0.5,0,0,0,85,1
1531250,4625,1,0,0,0,7,0.125,0,0,0,85,1
1531250,5661,2,0,0,0,18,0.10526315789473684,0,0,0,85,2
1531250,25648,2,0,0,0,12,0.15384615384615385,0,0,0,85,2
1531250,949,3,0,0,0,12,0.23076923076923078,0,0,0,85,3
1531250,21852,3,0,0,0,27,0.10467980295566502,0,0,0,85,3
1531250,24507,1,0,0,0,12,0.07692307692307693,0,0,0,85,1
1531250,22442,7,1,0,0,11,0.5769230769230769,0.07692307692307693,0,0,85,8
1531250,2710,1,0,0,0,29,0.03333333333333333,0,0,0,85,1
1531250,10404,4,0,0,0,3,0.8333333333333333,0,0,0,85,4
1531250,4949,3,0,0,0,9,0.30000000000000004,0,0,0,85,3
1531250,10390,1,0,0,0,12,0.07692307692307693,0,0,0,85,1
1531250,21110,1,0,0,0,6,0.14285714285714285,0,0,0,85,1
1531250,21390,1,0,0,0,9,0.1,0,0,0,85,1
1531250,13987,1,0,0,0,2,0.3333333333333333,0,0,0,85,1
1531250,15560,1,0,0,0,3,0.25,0,0,0,85,1
1531250,13457,6,0,0,0,26,0.2120051085568327,0,0,0,85,6
1531250,12220,1,0,0,0,8,0.1111111111111111,0,0,0,85,1
1531250,27625,1,0,0,0,10,0.09090909090909091,0,0,0,85,1
1531250,2198,1,0,0,0,9,0.1,0,0,0,85,1
1531250,3719,8,0,0,0,18,0.33481781376518216,0,0,0,85,8
1531250,8500,1,0,0,0,27,0.03571428571428571,0,0,0,85,1
1531250,16979,3,0,0,0,2,1.0,0,0,0,85,3
1531250,6617,2,0,0,0,1,0.5384615384615384,0,0,0,85,2
1531250,28687,1,0,0,0,21,0.045454545454545456,0,0,0,85,1
1531250,20411,1,0,0,0,17,0.05555555555555555,0,0,0,85,1
1531250,21869,2,0,0,0,18,0.10526315789473684,0,0,0,85,2
1531250,21146,8,0,0,0,12,0.6153846153846154,0,0,0,85,8
1531250,23676,1,0,0,0,26,0.037037037037037035,0,0,0,85,1
1531250,3228,1,0,0,0,14,0.06666666666666667,0,0,0,85,1
1531250,9549,5,0,0,0,6,0.7142857142857142,0,0,0,85,5
1531250,12346,1,0,0,0,18,0.05263157894736842,0,0,0,85,1
1531250,24977,1,0,0,0,16,0.058823529411764705,0,0,0,85,1
1531250,20090,2,0,0,0,10,0.18181818181818182,0,0,0,85,2
1531250,10247,12,1,0,0,1,2.119047619047619,0.14285714285714285,0,0,85,13
1531250,8662,1,0,0,0,6,0.14285714285714285,0,0,0,85,1
1531250,599,1,0,0,0,5,0.16666666666666666,0,0,0,85,1
1531250,23338,14,0,0,0,6,1.126984126984127,0,0,0,85,14
1531250,22218,1,0,0,0,16,0.058823529411764705,0,0,0,85,1
1531250,1008,3,0,0,0,3,0.75,0,0,0,85,3
1531250,11176,4,0,0,0,9,0.4,0,0,0,85,4
1531250,24087,6,0,0,0,1,1.5689655172413792,0,0,0,85,6
1531250,25488,1,0,0,0,18,0.05263157894736842,0,0,0,85,1
1531250,26260,1,0,0,0,12,0.07692307692307693,0,0,0,85,1
1531250,4676,13,0,0,0,10,1.0454545454545454,0,0,0,85,13
1531250,6820,1,0,0,0,19,0.05,0,0,0,85,1
1531250,13554,1,0,0,0,16,0.058823529411764705,0,0,0,85,1
1531250,18361,1,0,0,0,18,0.05263157894736842,0,0,0,85,1
1531250,28992,8,0,0,0,7,0.6877104377104377,0,0,0,85,8
1531250,10962,1,0,0,0,3,0.25,0,0,0,85,1
1531250,9879,5,0,0,0,1,2.5,0,0,0,85,5
1531250,7613,1,0,0,0,27,0.03571428571428571,0,0,0,85,1
1531250,6092,10,0,0,0,2,2.084656084656084,0,0,0,85,10
1531250,15359,1,0,0,0,9,0.1,0,0,0,85,1
1531250,28463,4,0,0,0,21,0.18181818181818182,0,0,0,85,4
1531250,1306,2,0,0,0,1,1.0,0,0,0,85,2
1531250,24060,1,0,0,0,22,0.043478260869565216,0,0,0,85,1
1531250,10038,1,0,0,0,26,0.037037037037037035,0,0,0,85,1
1531250,7990,1,0,0,0,16,0.058823529411764705,0,0,0,85,1
1531250,24929,1,0,0,0,3,0.25,0,0,0,85,1
1531250,12216,14,0,0,0,20,0.5346652070790001,0,0,0,85,14
1531250,9912,1,0,0,0,6,0.14285714285714285,0,0,0,85,1
1531250,24942,6,0,0,0,12,0.37665782493368705,0,0,0,85,6
1531250,2963,5,0,0,0,10,0.33584836216415165,0,0,0,85,5
1531250,22359,1,0,0,0,29,0.03333333333333333,0,0,0,85,1
1531250,1366,1,0,0,0,12,0.07692307692307693,0,0,0,85,1
1531250,3592,1,0,0,0,26,0.037037037037037035,0,0,0,85,1
1531250,3313,3,0,0,0,19,0.15000000000000002,0,0,0,85,3
1531250,26516,1,0,0,0,3,0.25,0,0,0,85,1
1531250,527,1,0,0,0,19,0.05,0,0,0,85,1
1531250,12394,4,0,0,0,13,0.2857142857142857,0,0,0,85,4
1531250,7105,1,0,0,0,9,0.1,0,0,0,85,1
1531250,10232,3,0,0,0,17,0.16666666666666666,0,0,0,85,3
1531250,12352,3,0,0,0,9,0.30000000000000004,0,0,0,85,3
1531250,14020,1,0,0,0,28,0.034482758620689655,0,0,0,85,1
1531250,27198,4,0,0,0,1,1.5384615384615383,0,0,0,85,4
1531250,25260,10,0,0,0,3,1.45,0,0,0,85,10
1531250,28214,4,0,0,0,10,0.36363636363636365,0,0,0,85,4
1531250,20548,1,0,0,0,25,0.038461538461538464,0,0,0,85,1
1531250,12168,1,0,0,0,10,0.09090909090909091,0,0,0,85,1
1531250,14908,1,0,0,0,12,0.07692307692307693,0,0,0,85,1
1531250,25372,2,0,0,0,10,0.18181818181818182,0,0,0,85,2
1531250,23662,3,0,0,0,10,0.2727272727272727,0,0,0,85,3
1531250,510,2,0,0,0,5,0.3333333333333333,0,0,0,85,2
1531250,143,1,0,0,0,30,0.03225806451612903,0,0,0,85,1
1782250,7038,1,0,0,0,14,0.06666666666666667,0,0,0,12,1
1782250,15602,1,0,0,0,20,0.047619047619047616,0,0,0,12,1
1782250,5554,3,0,0,0,3,0.75,0,0,0,12,3
1782250,5845,5,1,0,0,20,0.23593073593073594,0.047619047619047616,0,0,12,6
1782250,11463,1,0,0,0,3,0.25,0,0,0,12,1
1782250,251,2,0,0,0,2,0.6666666666666666,0,0,0,12,2
1782250,14415,4,1,0,0,4,0.8,0.2,0,0,12,5
1782250,10329,1,0,0,0,4,0.2,0,0,0,12,1
1782250,2568,7,1,0,0,7,0.7916666666666667,0.1111111111111111,0,0,12,8
1782250,8637,1,0,0,0,20,0.047619047619047616,0,0,0,12,1
1782250,11543,1,0,0,0,14,0.06666666666666667,0,0,0,12,1
1782250,4644,2,0,0,0,14,0.13333333333333333,0,0,0,12,2
190500,18880,1,0,0,0,14,0.06666666666666667,0,0,0,13,1
190500,7297,1,0,0,0,14,0.06666666666666667,0,0,0,13,1
190500,13779,1,0,0,0,18,0.05263157894736842,0,0,0,13,1
190500,16607,1,0,0,0,19,0.05,0,0,0,13,1
190500,9620,1,0,0,0,15,0.0625,0,0,0,13,1
190500,18063,1,0,0,0,15,0.0625,0,0,0,13,1
190500,7963,1,0,0,0,3,0.25,0,0,0,13,1
190500,21865,1,0,0,0,22,0.043478260869565216,0,0,0,13,1
190500,4281,2,1,0,0,18,0.10526315789473684,0.05263157894736842,0,0,13,3
190500,20425,2,0,0,0,15,0.125,0,0,0,13,2
190500,3457,1,0,0,0,7,0.125,0,0,0,13,1
190500,18465,4,0,0,0,7,0.24158456486042695,0,0,0,13,4
190500,17587,1,0,0,0,18,0.05263157894736842,0,0,0,13,1
2704750,20902,3,0,0,0,20,0.14285714285714285,0,0,0,5,3
2704750,5764,0,2,0,0,17,0,0.1111111111111111,0,0,5,2
2704750,22359,6,0,0,0,13,0.3357142857142857,0,0,0,5,6
2704750,3658,27,11,0,0,20,1.2857142857142865,0.5238095238095237,0,0,5,38
2704750,11547,3,0,2,0,29,0.1,0,0.06666666666666667,0,5,5
3304500,18002,1,0,0,0,29,0.03333333333333333,0,0,0,33,1
3304500,5199,3,0,0,0,24,0.12,0,0,0,33,3
3304500,121,1,0,0,0,24,0.04,0,0,0,33,1
3304500,13695,2,0,0,0,15,0.125,0,0,0,33,2
3304500,10461,2,1,0,0,24,0.08,0.04,0,0,33,3
3304500,21110,1,0,0,0,10,0.09090909090909091,0,0,0,33,1
3304500,2359,1,0,0,0,21,0.045454545454545456,0,0,0,33,1
3304500,1197,1,1,0,0,12,0.07692307692307693,0.07692307692307693,0,0,33,2
3304500,9549,2,0,0,0,2,0.41666666666666663,0,0,0,33,2
3304500,11080,1,0,0,0,13,0.07142857142857142,0,0,0,33,1
3304500,21693,2,0,0,0,4,0.4,0,0,0,33,2
3304500,3592,1,2,0,0,18,0.05263157894736842,0.10526315789473684,0,0,33,3
3304500,1237,1,0,0,0,23,0.041666666666666664,0,0,0,33,1
3304500,13007,1,0,0,0,17,0.05555555555555555,0,0,0,33,1
3304500,17297,1,0,0,0,8,0.1111111111111111,0,0,0,33,1
3304500,7990,2,0,0,0,5,0.3333333333333333,0,0,0,33,2
3304500,14294,1,0,0,0,20,0.047619047619047616,0,0,0,33,1
3304500,1392,9,0,0,0,3,1.9,0,0,0,33,9
3304500,15874,0,1,0,0,15,0,0.0625,0,0,33,1
3304500,14266,1,0,0,0,21,0.045454545454545456,0,0,0,33,1
3304500,26634,1,1,0,0,24,0.04,0.04,0,0,33,2
3304500,140,1,0,0,0,24,0.04,0,0,0,33,1
3304500,24060,2,0,0,0,15,0.125,0,0,0,33,2
3304500,11631,4,1,0,0,24,0.16,0.04,0,0,33,5
3304500,10329,1,0,0,0,17,0.05555555555555555,0,0,0,33,1
3304500,24170,1,0,0,0,22,0.043478260869565216,0,0,0,33,1
3304500,13554,23,4,0,0,5,3.777777777777777,0.6666666666666666,0,0,33,27
3304500,9162,1,0,0,0,14,0.06666666666666667,0,0,0,33,1
3304500,11328,1,0,0,0,21,0.045454545454545456,0,0,0,33,1
3304500,903,1,1,0,0,24,0.04,0.04,0,0,33,2
3304500,8171,1,0,0,0,5,0.16666666666666666,0,0,0,33,1
3304500,22269,13,2,0,0,17,0.6566700843016633,0.09722222222222221,0,0,33,15
3304500,17228,3,0,0,0,16,0.1764705882352941,0,0,0,33,3
5256500,20679,13,2,0,0,6,1.416883116883117,0.2,0,0,11,15
5256500,22546,1,0,0,0,20,0.047619047619047616,0,0,0,11,1
5256500,13909,4,0,0,0,10,0.26515151515151514,0,0,0,11,4
5256500,13380,1,0,0,0,20,0.047619047619047616,0,0,0,11,1
5256500,953,1,0,0,0,9,0.1,0,0,0,11,1
5256500,11612,2,0,0,0,9,0.2,0,0,0,11,2
5256500,25336,1,0,0,0,9,0.1,0,0,0,11,1
5256500,614,9,1,0,0,20,0.42857142857142855,0.047619047619047616,0,0,11,10
5256500,3068,1,0,0,0,10,0.09090909090909091,0,0,0,11,1
5256500,20338,1,0,0,0,10,0.09090909090909091,0,0,0,11,1
5256500,10706,2,0,0,0,9,0.2,0,0,0,11,2
567250,11080,8,0,0,0,17,0.44444444444444453,0,0,0,11,8
567250,27791,2,1,0,0,28,0.06896551724137931,0.034482758620689655,0,0,11,3
567250,6968,4,1,0,0,27,0.14285714285714285,0.03571428571428571,0,0,11,5
567250,9899,3,1,0,0,12,0.18803418803418803,0.058823529411764705,0,0,11,4
567250,24616,1,1,0,0,27,0.03571428571428571,0.03571428571428571,0,0,11,2
567250,21815,1,0,0,0,3,0.25,0,0,0,11,1
567250,21067,1,0,0,0,17,0.05555555555555555,0,0,0,11,1
567250,6101,1,0,0,0,17,0.05555555555555555,0,0,0,11,1
567250,13962,3,0,0,0,17,0.16666666666666666,0,0,0,11,3
567250,24015,1,0,0,0,27,0.03571428571428571,0,0,0,11,1
567250,7354,2,1,0,0,16,0.11764705882352941,0.058823529411764705,0,0,11,3
5751500,22989,2,0,0,0,7,0.25,0,0,0,11,2
5751500,22393,1,0,0,0,3,0.25,0,0,0,11,1
5751500,24704,1,0,0,0,15,0.0625,0,0,0,11,1
5751500,7025,2,0,0,0,2,0.6666666666666666,0,0,0,11,2
5751500,18041,1,0,0,0,24,0.04,0,0,0,11,1
5751500,1392,7,1,0,0,4,1.222222222222222,0.1111111111111111,0,0,11,8
5751500,11176,1,0,0,0,4,0.2,0,0,0,11,1
5751500,7004,2,1,0,0,28,0.06896551724137931,0.034482758620689655,0,0,11,3
5751500,10329,1,0,0,0,4,0.2,0,0,0,11,1
5751500,21094,11,1,0,0,13,0.7678571428571427,0.0625,0,0,11,12
5751500,20279,1,0,0,0,23,0.041666666666666664,0,0,0,11,1
599750,27370,1,0,0,0,11,0.08333333333333333,0,0,0,29,1
599750,21815,1,0,0,0,6,0.14285714285714285,0,0,0,29,1
599750,21468,1,0,0,0,3,0.25,0,0,0,29,1
599750,26114,2,0,0,0,3,0.3055555555555556,0,0,0,29,2
599750,10097,1,1,0,0,9,0.1,0.07692307692307693,0,0,29,2
599750,29146,1,0,0,0,10,0.09090909090909091,0,0,0,29,1
599750,4102,1,0,0,0,7,0.125,0,0,0,29,1
599750,11176,1,0,0,0,4,0.2,0,0,0,29,1
599750,15365,1,0,0,0,3,0.25,0,0,0,29,1
599750,19026,1,0,0,0,10,0.09090909090909091,0,0,0,29,1
599750,21092,1,0,0,0,4,0.2,0,0,0,29,1
599750,12285,4,0,0,0,7,0.34924242424242424,0,0,0,29,4
599750,14261,2,0,0,0,2,0.6666666666666666,0,0,0,29,2
599750,9657,6,2,0,0,11,0.39999999999999997,0.125,0,0,29,8
599750,8978,1,0,0,0,3,0.25,0,0,0,29,1
599750,14493,1,0,0,0,10,0.09090909090909091,0,0,0,29,1
599750,15081,1,0,0,0,3,0.25,0,0,0,29,1
599750,16540,1,0,0,0,1,0.5,0,0,0,29,1
599750,29547,3,0,0,0,3,0.75,0,0,0,29,3
599750,2945,6,0,0,0,3,0.6491452991452991,0,0,0,29,6
599750,18730,1,0,0,0,3,0.25,0,0,0,29,1
599750,14883,1,0,0,0,12,0.07692307692307693,0,0,0,29,1
599750,18072,3,1,0,0,15,0.1875,0.0625,0,0,29,4
599750,11080,1,0,0,0,3,0.25,0,0,0,29,1
599750,21919,1,0,0,0,15,0.0625,0,0,0,29,1
599750,17446,1,0,0,0,1,0.5,0,0,0,29,1
599750,27261,1,0,0,0,7,0.125,0,0,0,29,1
599750,10622,1,0,0,0,21,0.045454545454545456,0,0,0,29,1
599750,20297,7,1,0,0,2,1.7166666666666666,0.2,0,0,29,8
6571750,993,9,0,0,0,11,0.75,0,0,0,8,9
6571750,9193,7,3,1,0,14,0.4458333333333333,0.2,0.0625,0,8,11
6571750,282,1,0,0,0,18,0.05263157894736842,0,0,0,8,1
6571750,14580,2,0,0,0,3,0.35,0,0,0,8,2
6571750,17111,1,0,0,0,3,0.25,0,0,0,8,1
6571750,20158,9,0,0,0,3,0.9166666666666667,0,0,0,8,9
6571750,5662,1,0,0,0,18,0.05263157894736842,0,0,0,8,1
6571750,23662,1,0,0,0,1,0.5,0,0,0,8,1
7383000,7868,1,0,0,0,4,0.2,0,0,0,2,1
7383000,21838,1,0,0,0,4,0.2,0,0,0,2,1
805750,6617,1,0,0,0,10,0.09090909090909091,0,0,0,7,1
805750,6094,2,0,0,0,6,0.2857142857142857,0,0,0,7,2
805750,10642,1,0,0,0,23,0.041666666666666664,0,0,0,7,1
805750,949,1,0,0,0,13,0.07142857142857142,0,0,0,7,1
805750,29095,2,0,0,0,9,0.2,0,0,0,7,2
805750,19974,1,0,0,0,9,0.1,0,0,0,7,1
805750,1994,1,0,0,0,17,0.05555555555555555,0,0,0,7,1
887750,26754,1,0,0,0,9,0.1,0,0,0,30,1
887750,22317,1,0,0,0,18,0.05263157894736842,0,0,0,30,1
887750,21533,1,0,0,0,2,0.3333333333333333,0,0,0,30,1
887750,16406,1,0,0,0,7,0.125,0,0,0,30,1
887750,29396,1,0,0,0,1,0.5,0,0,0,30,1
887750,13873,1,0,0,0,20,0.047619047619047616,0,0,0,30,1
887750,11730,3,0,0,0,1,0.8999999999999999,0,0,0,30,3
887750,28621,2,0,0,0,1,0.625,0,0,0,30,2
887750,25488,1,0,0,0,28,0.034482758620689655,0,0,0,30,1
887750,251,1,0,0,0,2,0.3333333333333333,0,0,0,30,1
887750,19514,1,0,0,0,28,0.034482758620689655,0,0,0,30,1
887750,27927,1,0,0,0,29,0.03333333333333333,0,0,0,30,1
887750,10329,1,0,0,0,10,0.09090909090909091,0,0,0,30,1
887750,20952,1,0,0,0,30,0.03225806451612903,0,0,0,30,1
887750,192,1,0,0,0,8,0.1111111111111111,0,0,0,30,1
887750,3804,2,0,0,0,23,0.08333333333333333,0,0,0,30,2
887750,19466,1,0,0,0,15,0.0625,0,0,0,30,1
887750,28790,1,0,0,0,19,0.05,0,0,0,30,1
887750,6148,3,0,0,0,16,0.1764705882352941,0,0,0,30,3
887750,5655,1,0,0,0,13,0.07142857142857142,0,0,0,30,1
887750,2999,1,0,0,0,30,0.03225806451612903,0,0,0,30,1
887750,20411,1,0,0,0,7,0.125,0,0,0,30,1
887750,7096,1,0,0,0,7,0.125,0,0,0,30,1
887750,11080,1,0,0,0,3,0.25,0,0,0,30,1
887750,28378,1,0,0,0,1,0.5,0,0,0,30,1
887750,11849,3,0,0,0,12,0.19732441471571907,0,0,0,30,3
887750,19095,1,0,0,0,29,0.03333333333333333,0,0,0,30,1
887750,28653,1,0,0,0,20,0.047619047619047616,0,0,0,30,1
887750,336,1,0,0,0,9,0.1,0,0,0,30,1
887750,15019,55,5,0,0,8,3.387301587301585,0.5222222222222221,0,0,30,60
9044750,27483,3,0,0,0,17,0.14646464646464646,0,0,0,1,3
965500,7208,1,0,0,0,21,0.045454545454545456,0,0,0,14,1
965500,2963,4,0,0,0,19,0.2,0,0,0,14,4
965500,18712,4,1,0,0,18,0.21052631578947367,0.05263157894736842,0,0,14,5
965500,12056,1,0,0,0,30,0.03225806451612903,0,0,0,14,1
965500,25214,1,0,0,0,30,0.03225806451612903,0,0,0,14,1
965500,26464,1,0,0,0,11,0.08333333333333333,0,0,0,14,1
965500,24411,6,0,0,0,26,0.2174432497013142,0,0,0,14,6
965500,12754,1,0,0,0,11,0.08333333333333333,0,0,0,14,1
965500,651,1,0,0,0,9,0.1,0,0,0,14,1
965500,8269,1,0,0,0,11,0.08333333333333333,0,0,0,14,1
965500,21539,4,0,0,0,4,0.7333333333333334,0,0,0,14,4
965500,9671,2,1,0,0,23,0.08333333333333333,0.041666666666666664,0,0,14,3
965500,21657,1,0,0,0,10,0.09090909090909091,0,0,0,14,1
965500,28181,1,0,0,0,2,0.3333333333333333,0,0,0,14,1
10533750,24026,1,0,0,0,4,0.2,0,0,0,15,1
10533750,22621,1,0,0,0,18,0.05263157894736842,0,0,0,15,1
10533750,7978,1,0,0,0,18,0.05263157894736842,0,0,0,15,1
10533750,14669,1,0,0,0,25,0.038461538461538464,0,0,0,15,1
10533750,17327,1,0,0,0,4,0.2,0,0,0,15,1
10533750,13067,1,0,0,0,22,0.043478260869565216,0,0,0,15,1
10533750,21815,1,0,0,0,7,0.125,0,0,0,15,1
10533750,6880,1,0,0,0,22,0.043478260869565216,0,0,0,15,1
10533750,8235,1,0,0,0,30,0.03225806451612903,0,0,0,15,1
10533750,679,1,0,0,0,30,0.03225806451612903,0,0,0,15,1
10533750,14261,4,0,0,0,2,0.7577482605945604,0,0,0,15,4
10533750,14482,1,0,0,0,18,0.05263157894736842,0,0,0,15,1
10533750,18917,1,0,0,0,15,0.0625,0,0,0,15,1
10533750,22274,1,0,0,0,15,0.0625,0,0,0,15,1
10533750,26860,1,0,0,0,4,0.2,0,0,0,15,1
1165500,15423,15,3,0,0,28,0.500074156470152,0.1,0,0,4,18
1165500,290,2,0,0,0,24,0.08,0,0,0,4,2
1165500,23007,1,0,0,0,29,0.03333333333333333,0,0,0,4,1
1165500,28135,2,0,0,0,28,0.06896551724137931,0,0,0,4,2
1181250,29213,6,1,0,0,24,0.23230769230769233,0.038461538461538464,0,0,35,7
1181250,13070,6,0,0,0,3,1.1176470588235294,0,0,0,35,6
1181250,14819,1,0,0,0,1,0.5,0,0,0,35,1
1181250,23623,2,0,0,0,16,0.11764705882352941,0,0,0,35,2
1181250,3719,4,0,0,0,30,0.12903225806451613,0,0,0,35,4
1181250,12395,1,0,0,0,7,0.125,0,0,0,35,1
1181250,23284,16,2,0,0,29,0.5268817204301075,0.06666666666666667,0,0,35,18
1181250,7868,4,0,0,0,30,0.12903225806451613,0,0,0,35,4
1181250,26837,2,0,0,0,11,0.16666666666666666,0,0,0,35,2
1181250,17783,2,0,0,0,17,0.1111111111111111,0,0,0,35,2
1181250,23308,2,0,0,0,10,0.16783216783216784,0,0,0,35,2
1181250,7376,2,0,0,0,10,0.18181818181818182,0,0,0,35,2
1181250,24737,1,0,0,0,27,0.03571428571428571,0,0,0,35,1
1181250,26523,3,0,0,0,15,0.1875,0,0,0,35,3
1181250,14646,2,0,0,0,2,0.6666666666666666,0,0,0,35,2
1181250,26512,5,0,0,0,2,1.6666666666666665,0,0,0,35,5
1181250,4676,1,0,0,0,15,0.0625,0,0,0,35,1
1181250,21092,6,0,0,0,3,1.5,0,0,0,35,6
1181250,8058,3,1,0,0,11,0.25,0.08333333333333333,0,0,35,4
1181250,26807,1,0,0,0,1,0.5,0,0,0,35,1
1181250,2504,2,0,0,0,16,0.11764705882352941,0,0,0,35,2
1181250,20918,1,0,0,0,11,0.08333333333333333,0,0,0,35,1
1181250,18982,1,0,0,0,2,0.3333333333333333,0,0,0,35,1
1181250,12680,1,0,0,0,24,0.04,0,0,0,35,1
1181250,16169,5,1,0,0,24,0.18285714285714283,0.03571428571428571,0,0,35,6
1181250,11849,5,0,0,0,3,1.0,0,0,0,35,5
1181250,1936,1,0,0,0,1,0.5,0,0,0,35,1
1181250,6203,1,0,0,0,16,0.058823529411764705,0,0,0,35,1
1181250,6828,2,0,0,0,18,0.10526315789473684,0,0,0,35,2
1181250,4689,5,0,0,0,7,0.5227272727272728,0,0,0,35,5
1181250,3723,1,0,0,0,16,0.058823529411764705,0,0,0,35,1
1181250,23549,2,0,0,0,27,0.07142857142857142,0,0,0,35,2
1181250,23025,1,0,0,0,1,0.5,0,0,0,35,1
1181250,15096,1,0,0,0,15,0.0625,0,0,0,35,1
1181250,11843,2,0,0,0,2,0.6666666666666666,0,0,0,35,2
12275500,21930,27,3,0,0,16,1.5522875816993467,0.1764705882352941,0,0,13,30
12275500,21110,1,0,0,0,24,0.04,0,0,0,13,1
12275500,15761,1,0,0,0,13,0.07142857142857142,0,0,0,13,1
12275500,25372,1,0,0,0,29,0.03333333333333333,0,0,0,13,1
12275500,239,1,0,0,0,29,0.03333333333333333,0,0,0,13,1
12275500,8943,1,0,0,0,29,0.03333333333333333,0,0,0,13,1
12275500,23779,2,0,0,0,30,0.06451612903225806,0,0,0,13,2
12275500,28930,1,0,0,0,16,0.058823529411764705,0,0,0,13,1
12275500,24196,1,0,0,0,17,0.05555555555555555,0,0,0,13,1
12275500,21659,1,0,0,0,7,0.125,0,0,0,13,1
12275500,20827,1,0,0,0,13,0.07142857142857142,0,0,0,13,1
12275500,14020,1,0,0,0,30,0.03225806451612903,0,0,0,13,1
12275500,4938,1,0,0,0,30,0.03225806451612903,0,0,0,13,1
2480750,23284,1,0,0,1,28,0.034482758620689655,0,0,0.034482758620689655,11,2
2480750,24306,1,0,0,0,21,0.045454545454545456,0,0,0,11,1
2480750,8702,1,0,0,0,4,0.2,0,0,0,11,1
2480750,22946,7,1,0,0,18,0.3684210526315789,0.05263157894736842,0,0,11,8
2480750,10840,1,0,0,0,28,0.034482758620689655,0,0,0,11,1
2480750,27261,1,0,0,0,11,0.08333333333333333,0,0,0,11,1
2480750,5254,1,0,0,0,21,0.045454545454545456,0,0,0,11,1
2480750,14020,1,0,0,0,4,0.2,0,0,0,11,1
2480750,20484,1,0,0,0,27,0.03571428571428571,0,0,0,11,1
2480750,539,1,0,0,0,21,0.045454545454545456,0,0,0,11,1
2480750,143,4,0,0,0,1,2.0,0,0,0,11,4
3742000,18483,1,0,0,0,11,0.08333333333333333,0,0,0,31,1
3742000,11851,1,0,0,0,10,0.09090909090909091,0,0,0,31,1
3742000,20979,3,0,0,0,21,0.13636363636363635,0,0,0,31,3
3742000,16887,2,0,0,0,13,0.14285714285714285,0,0,0,31,2
3742000,26034,1,0,0,0,12,0.07692307692307693,0,0,0,31,1
3742000,22837,1,0,0,0,12,0.07692307692307693,0,0,0,31,1
3742000,9341,1,0,0,0,18,0.05263157894736842,0,0,0,31,1
3742000,7297,3,1,0,0,13,0.21428571428571427,0.07142857142857142,0,0,31,4
3742000,13853,1,0,0,0,1,0.5,0,0,0,31,1
3742000,19964,1,0,0,0,14,0.06666666666666667,0,0,0,31,1
3742000,9030,1,0,0,0,14,0.06666666666666667,0,0,0,31,1
3742000,21869,1,0,0,0,12,0.07692307692307693,0,0,0,31,1
3742000,17470,1,0,0,0,8,0.1111111111111111,0,0,0,31,1
3742000,20079,1,0,0,0,14,0.06666666666666667,0,0,0,31,1
3742000,25372,1,0,0,0,18,0.05263157894736842,0,0,0,31,1
3742000,21847,3,1,0,0,15,0.1875,0.0625,0,0,31,4
3742000,18805,2,0,0,0,27,0.07142857142857142,0,0,0,31,2
